 101.0     5.745E-10    8.807E+10      1.259E+08      2.470E+07       5.511E+05         9.472E+12         4.759E+11        2.179E+12
 102.0     4.750E-10    7.067E+10      1.140E+08      2.249E+07       5.842E+05         7.839E+12         4.522E+11        1.768E+12
 103.0     3.918E-10    5.641E+10      1.037E+08      2.054E+07       6.190E+05         6.474E+12         4.251E+11        1.428E+12
 104.0     3.227E-10    4.483E+10      9.484E+07      1.880E+07       6.556E+05         5.339E+12         3.960E+11        1.149E+12
 105.0     2.656E-10    3.549E+10      8.715E+07      1.725E+07       6.946E+05         4.400E+12         3.662E+11        9.229E+11
 106.0     2.186E-10    2.803E+10      8.046E+07      1.584E+07       7.363E+05         3.625E+12         3.365E+11        7.395E+11
 107.0     1.800E-10    2.209E+10      7.458E+07      1.457E+07       7.808E+05         2.988E+12         3.077E+11        5.917E+11
 108.0     1.483E-10    1.739E+10      6.938E+07      1.340E+07       8.283E+05         2.464E+12         2.801E+11        4.731E+11
 109.0     1.223E-10    1.369E+10      6.473E+07      1.233E+07       8.788E+05         2.035E+12         2.541E+11        3.782E+11
 110.0     1.011E-10    1.078E+10      6.053E+07      1.133E+07       9.322E+05         1.682E+12         2.297E+11        3.024E+11
 111.0     8.367E-11    8.497E+09      5.669E+07      1.041E+07       9.883E+05         1.393E+12         2.070E+11        2.421E+11
 112.0     6.944E-11    6.715E+09      5.317E+07      9.550E+06       1.047E+06         1.156E+12         1.862E+11        1.941E+11
 113.0     5.780E-11    5.324E+09      4.993E+07      8.753E+06       1.109E+06         9.622E+11         1.671E+11        1.560E+11
 114.0     4.829E-11    4.239E+09      4.693E+07      8.013E+06       1.174E+06         8.035E+11         1.499E+11        1.258E+11
 115.0     4.051E-11    3.392E+09      4.415E+07      7.329E+06       1.242E+06         6.735E+11         1.344E+11        1.019E+11
 116.0     3.414E-11    2.730E+09      4.157E+07      6.699E+06       1.314E+06         5.670E+11         1.204E+11        8.297E+10
 117.0     2.893E-11    2.212E+09      3.919E+07      6.122E+06       1.391E+06         4.798E+11         1.081E+11        6.794E+10
 118.0     2.465E-11    1.805E+09      3.699E+07      5.595E+06       1.474E+06         4.083E+11         9.718E+10        5.601E+10
 119.0     2.116E-11    1.486E+09      3.498E+07      5.119E+06       1.565E+06         3.498E+11         8.763E+10        4.654E+10
 120.0     1.830E-11    1.234E+09      3.317E+07      4.692E+06       1.667E+06         3.020E+11         7.937E+10        3.901E+10
 121.0     1.598E-11    1.036E+09      3.157E+07      4.313E+06       1.782E+06         2.631E+11         7.233E+10        3.305E+10
 122.0     1.410E-11    8.801E+08      3.018E+07      3.981E+06       1.918E+06         2.317E+11         6.643E+10        2.833E+10
 123.0     1.260E-11    7.580E+08      2.903E+07      3.697E+06       2.082E+06         2.066E+11         6.165E+10        2.463E+10
 124.0     1.134E-11    6.579E+08      2.801E+07      3.443E+06       2.267E+06         1.855E+11         5.750E+10        2.158E+10
 125.0     1.025E-11    5.738E+08      2.706E+07      3.211E+06       2.469E+06         1.673E+11         5.377E+10        1.902E+10
 126.0     9.305E-12    5.027E+08      2.618E+07      2.999E+06       2.689E+06         1.514E+11         5.039E+10        1.684E+10
 127.0     8.475E-12    4.422E+08      2.536E+07      2.804E+06       2.928E+06         1.375E+11         4.732E+10        1.499E+10
 128.0     7.745E-12    3.905E+08      2.460E+07      2.625E+06       3.187E+06         1.253E+11         4.452E+10        1.339E+10
 129.0     7.100E-12    3.461E+08      2.388E+07      2.461E+06       3.467E+06         1.145E+11         4.196E+10        1.202E+10
 130.0     6.527E-12    3.078E+08      2.322E+07      2.309E+06       3.769E+06         1.050E+11         3.962E+10        1.083E+10
 131.0     6.016E-12    2.745E+08      2.260E+07      2.169E+06       4.093E+06         9.645E+10         3.746E+10        9.785E+09
